Abandono,Género,AdultoMayor,Pareja,Dependientes,PermanenciaMeses,ServicioTeléfono,LíneasMúltiples,SeguridadEnLínea,RespaldoEnLínea,ProtecciónDispositivo,SoporteTécnico,StreamingTV,StreamingPelículas,FacturaciónElectrónica,CargoMensual,CargoTotal,Internet_DSL,Internet_FibraÓptica,Contrato_Mensual,Contrato_1Año,Contrato_2Años,Pago_TransferenciaAutomática,Pago_TarjetaAutomática,Pago_ChequeElectrónico,Pago_ChequeCorreo,CargoDiario,Abandono_Label
1,1,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,0,-1.4661057007630858,-0.9963452572766318,0,0,1,0,0,0,0,1,0,-1.4661057007630853,Abandono
0,0,0,0,0,-0.29900176199286005,0,0,0,0,1,0,1,1,1,-0.5466798895461562,-0.4347056008660215,1,0,1,0,0,0,0,1,0,-0.5466798895461559,Permanencia
0,1,0,1,0,1.573193847471939,1,1,1,1,1,1,0,1,0,0.5204515122814356,1.5208767048461163,1,0,0,0,1,0,1,0,0,0.5204515122814356,Permanencia
0,1,0,0,0,-0.7467007120822685,1,0,0,0,1,0,0,0,0,0.3893420554472524,-0.5124507329629153,0,1,1,0,0,0,0,1,0,0.3893420554472524,Permanencia
0,1,0,0,0,-0.3397016665464426,1,1,0,0,0,1,0,0,0,-0.33590899058487445,-0.45744467354457397,1,0,0,1,0,1,0,0,0,-0.3359089905848742,Permanencia
0,1,1,0,0,0.9626952791682001,1,1,0,0,1,0,1,1,1,1.2058718372500128,1.4621432901584488,0,1,1,0,0,0,0,1,0,1.2058718372500128,Permanencia
1,1,1,1,0,-1.275799471278842,1,1,1,0,0,0,0,0,1,0.5171322855261395,-0.9699891061118692,0,1,1,0,0,0,0,1,0,0.5171322855261398,Abandono
0,1,1,1,0,-1.0316000439573465,1,1,1,1,0,1,0,0,0,-0.017263222076480008,-0.7958841209280736,1,0,1,0,0,0,0,1,0,-0.017263222076479828,Permanencia
0,0,0,0,0,-1.1129998530645118,1,0,1,0,0,1,1,0,1,-0.012284381943536628,-0.8498535785851229,1,0,1,0,0,0,0,1,0,-0.012284381943536272,Permanencia
1,0,0,1,0,-1.275799471278842,1,0,0,0,0,0,0,0,1,0.15533656919890038,-0.9747971738557338,0,1,1,0,0,0,0,0,1,0.15533656919890043,Abandono
0,0,0,1,1,-0.5432011893143556,0,0,0,0,0,0,0,0,1,-1.3233789502853675,-0.8136166276531523,1,0,1,0,0,0,0,0,1,-1.323378950285367,Permanencia
1,0,0,0,0,-1.0316000439573465,1,1,0,0,0,0,0,0,1,0.34453249425075916,-0.7614998199524544,0,1,1,0,0,1,0,0,0,0.34453249425075905,Abandono
0,0,0,1,1,-0.6653009029751032,1,0,0,1,0,0,0,0,0,0.2831267992777875,-0.47795615520418,0,1,1,0,0,1,0,0,0,0.28312679927778783,Permanencia
0,0,0,1,1,-0.9095003302965988,1,0,0,1,1,0,0,1,1,0.039163632763548256,-0.7142572460654908,1,0,0,1,0,0,0,0,1,0.03916363276354831,Permanencia
0,0,0,0,0,1.6138937520255214,1,1,1,1,0,0,0,0,0,-0.16496881268714209,0.8759119111129344,1,0,0,0,1,1,0,0,0,-0.16496881268714186,Permanencia
0,1,1,0,0,0.7591957564002872,1,0,0,0,1,0,1,1,1,0.9718663510016607,1.1585513062396562,0,1,0,1,0,1,0,0,0,0.9718663510016607,Permanencia
0,1,1,0,0,1.4103942292576086,1,1,1,1,1,1,1,1,1,1.7054154639220267,2.452803743604174,0,1,0,0,1,0,1,0,0,1.7054154639220265,Permanencia
0,0,1,1,0,-0.29900176199286005,1,0,0,0,0,0,0,0,1,0.15201734244360432,-0.2056386669771309,0,1,1,0,0,0,0,1,0,0.1520173424436046,Permanencia
0,0,0,1,1,0.5149963290787917,1,1,1,1,1,1,1,0,0,0.5503245530790973,0.5565944579217772,1,0,1,0,0,0,0,0,1,0.5503245530790974,Permanencia
0,1,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,0,-1.507596035204283,-0.9968966411922126,0,0,1,0,0,0,1,0,0,-1.5075960352042825,Permanencia
1,0,0,0,0,-0.0955022392249471,1,0,0,0,0,1,1,0,0,0.6781147831579849,0.12201571101760815,0,1,1,0,0,0,0,1,0,0.6781147831579848,Abandono
0,1,0,1,1,-0.8688004257430162,1,0,0,0,0,0,1,1,0,0.8590126413216043,-0.5553925123083486,0,1,1,0,0,0,0,1,0,0.8590126413216045,Permanencia
0,0,0,1,0,-0.5025012847607729,1,0,0,0,1,1,0,0,1,0.54036687281321,-0.26271792991805604,0,1,1,0,0,0,0,0,1,0.5403668728132103,Permanencia
0,1,0,1,0,1.5324939429183564,1,1,1,1,1,1,1,1,0,1.645669382326703,2.6312095233294994,0,1,0,0,1,0,1,0,0,1.645669382326703,Permanencia
1,1,0,0,0,0.2300969972037136,1,0,0,0,1,1,0,1,1,-0.08032853042709992,0.0333090666789679,1,0,0,1,0,0,0,0,1,-0.08032853042709967,Abandono
1,0,1,1,0,-1.275799471278842,0,0,0,0,0,0,0,0,1,-1.3250385636630155,-0.9944705519636571,1,0,1,0,0,0,0,1,0,-1.325038563663015,Abandono
1,1,0,0,0,-1.1943996621716768,1,0,0,0,1,1,1,1,1,1.1278700085005622,-0.875878899400537,0,1,1,0,0,0,0,1,0,1.1278700085005622,Abandono
0,0,0,1,1,1.2882945155968608,1,1,1,0,0,1,1,1,1,1.3170659335524215,1.9595356927255836,0,1,0,1,0,1,0,0,0,1.3170659335524213,Permanencia
0,1,0,0,0,1.3289944201504433,1,0,0,0,0,0,0,0,1,-1.4992979683160437,-0.4678548018707396,0,0,0,0,1,0,1,0,0,-1.499297968316043,Permanencia
1,0,0,0,0,-0.9502002348501813,1,1,0,0,0,0,1,1,1,0.9967605516663791,-0.612868771668492,0,1,1,0,0,0,0,1,0,0.996760551666379,Abandono
0,0,0,0,0,1.1254948973825305,1,1,1,0,1,1,0,0,0,0.0009925250776466592,0.7764422527421567,1,0,0,1,0,0,0,1,0,0.0009925250776466885,Permanencia
0,1,0,0,0,0.10799728354296582,1,0,0,0,0,0,0,0,0,-1.4362326599654238,-0.6942309822515959,0,0,0,0,1,1,0,0,0,-1.4362326599654236,Permanencia
0,1,0,0,0,-0.8688004257430162,0,0,0,1,1,0,0,0,0,-0.9964351148887336,-0.8362233681919654,1,0,1,0,0,0,0,0,1,-0.9964351148887333,Permanencia
1,0,0,1,1,0.02659747443580066,1,1,0,0,0,0,0,0,1,-1.3349962439289027,-0.678858398685203,0,0,0,0,1,0,0,0,1,-1.3349962439289023,Abandono
0,0,0,0,0,0.14869718809654842,1,0,1,1,1,1,1,1,0,0.701349370445055,0.3194773188654069,1,0,0,1,0,1,0,0,0,0.7013493704450549,Permanencia
0,1,0,0,0,-1.1943996621716768,1,0,0,0,1,1,1,0,1,0.8341184406568859,-0.8975813703177976,0,1,1,0,0,0,0,0,1,0.8341184406568858,Permanencia
0,1,0,0,0,-0.054802334671364514,1,0,0,0,1,1,1,1,0,1.1527642091652806,0.366389062403022,0,1,0,0,1,1,0,0,0,1.1527642091652803,Permanencia
0,1,0,0,0,-0.21760195288569487,1,0,0,0,0,0,0,0,1,-1.5042768084489873,-0.8023904511319271,0,0,1,0,0,0,1,0,0,-1.504276808448987,Permanencia
1,0,1,0,0,0.3114968063108788,1,0,1,1,0,0,0,0,1,0.4806207912178862,0.42106429147201474,0,1,1,0,0,0,1,0,0,0.4806207912178863,Abandono
1,0,0,1,1,-1.1943996621716768,1,0,0,0,0,0,0,0,0,-0.6777893463803394,-0.9460810995322855,1,0,1,0,0,0,0,0,1,-0.6777893463803392,Abandono
0,0,0,0,0,0.7998956609538698,0,0,1,1,0,1,0,0,0,-0.8503891376557196,-0.13109156159060575,1,0,0,0,1,0,0,0,1,-0.8503891376557191,Permanencia
0,1,0,0,1,-0.46180138020719036,1,1,1,0,0,0,0,0,0,0.5187918989037873,-0.234707627006551,0,1,1,0,0,0,0,1,0,0.5187918989037875,Permanencia
0,0,0,1,0,-0.3397016665464426,1,1,1,1,1,0,0,0,0,0.05244053978473107,-0.3175254911267883,1,0,1,0,0,0,0,0,1,0.052440539784731274,Permanencia
0,1,0,1,0,1.4103942292576086,1,1,0,1,0,0,1,0,1,0.7859896527050976,1.552261477320976,0,1,0,1,0,1,0,0,0,0.7859896527050975,Permanencia
0,1,0,0,0,-0.9095003302965988,1,1,1,0,0,0,0,0,1,-0.3392282173401703,-0.7547729361823685,1,0,1,0,0,0,1,0,0,-0.33922821734017006,Permanencia
0,1,0,0,0,-0.990900139403764,1,0,0,0,0,0,0,0,0,0.19848651701774536,-0.7613013217428453,0,1,1,0,0,1,0,0,0,0.1984865170177456,Permanencia
0,0,0,0,0,-1.1943996621716768,1,1,0,0,0,0,0,0,0,0.3212979069636891,-0.9102190896629097,0,1,1,0,0,1,0,0,0,0.321297906963689,Permanencia
0,1,0,0,0,-1.0722999485109292,1,0,0,0,0,0,0,0,0,-1.519213328847818,-0.9568220582077995,0,0,1,0,0,0,0,0,1,-1.5192133288478178,Permanencia
1,0,0,0,0,-0.46180138020719036,1,1,0,0,0,0,1,1,1,1.083060447304069,-0.07048344158996336,0,1,1,0,0,0,0,1,0,1.0830604473040688,Abandono
0,1,0,1,1,1.3289944201504433,1,0,0,0,0,0,0,0,0,-1.4876806746725084,-0.4352349294249791,0,0,0,0,1,0,0,0,1,-1.487680674672508,Permanencia
0,1,0,1,1,1.6138937520255214,1,1,0,0,0,0,0,1,1,0.6565398092485621,1.6989516542220942,0,1,0,0,1,0,1,0,0,0.6565398092485624,Permanencia
0,0,0,0,1,1.369694324704026,1,1,1,0,1,1,0,0,1,0.8706299349651397,1.610377342023193,0,1,0,0,1,0,1,0,0,0.8706299349651397,Permanencia
0,1,0,1,0,1.369694324704026,1,1,1,1,1,1,1,1,0,0.895524135629858,1.6747128172931616,1,0,0,0,1,1,0,0,0,0.8955241356298579,Permanencia
0,1,0,0,0,0.5963961381859568,1,1,0,1,1,0,1,1,1,1.273915985733576,1.151295093910613,0,1,0,1,0,0,0,1,0,1.273915985733576,Permanencia
0,1,0,0,0,-1.1536997576180943,1,0,0,0,0,0,0,0,1,-1.461126860630142,-0.9684672865048662,0,0,1,0,0,0,1,0,0,-1.4611268606301417,Permanencia
0,1,0,0,1,-0.46180138020719036,1,0,0,0,0,0,0,0,0,-1.4976383549383956,-0.8302904772603159,0,0,0,0,1,0,0,0,1,-1.4976383549383954,Permanencia
0,0,0,1,0,-0.29900176199286005,1,0,0,0,1,0,0,0,1,0.32793636047428026,-0.21240966146046317,0,1,1,0,0,0,0,1,0,0.32793636047428026,Permanencia
1,1,0,0,0,-0.3397016665464426,1,1,0,1,0,0,1,0,1,0.8573530279439564,0.0014390763583972328,0,1,1,0,0,0,1,0,0,0.8573530279439563,Abandono
0,1,0,0,0,-0.990900139403764,1,0,0,0,0,0,0,0,1,0.1785711564859704,-0.7622055913643979,0,1,1,0,0,0,0,0,1,0.1785711564859705,Permanencia
0,0,0,1,1,1.6138937520255214,1,1,0,0,0,0,0,0,0,-1.3217193369077196,-0.18530362817051066,0,0,0,0,1,0,0,0,1,-1.3217193369077191,Permanencia
0,0,0,0,0,0.14869718809654842,1,0,0,1,0,0,1,1,1,0.9984201650440269,0.5674236380237844,0,1,1,0,0,0,1,0,0,0.9984201650440266,Permanencia
0,1,0,1,1,0.677795947293122,0,0,1,0,0,0,0,1,1,-0.8470699109004237,-0.19458893330889143,1,0,1,0,0,0,0,1,0,-0.8470699109004233,Permanencia
1,1,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,1,-1.4976383549383956,-0.9967643090524734,0,0,1,0,0,0,0,0,1,-1.4976383549383954,Abandono
0,1,0,1,1,-0.5839010938679381,1,0,1,0,1,1,1,1,0,0.6150494748073649,-0.2947202523783661,1,0,1,0,0,0,0,1,0,0.6150494748073649,Permanencia
0,1,0,1,1,-0.7060008075286859,1,0,1,0,0,0,0,0,0,0.34453249425075916,-0.4974530904591174,0,1,1,0,0,0,0,0,1,0.34453249425075905,Permanencia
1,1,0,1,0,-0.990900139403764,1,0,1,0,0,0,0,0,0,0.34121326749546355,-0.7262112493552827,0,1,1,0,0,0,0,1,0,0.34121326749546366,Abandono
0,1,0,1,0,-0.990900139403764,1,1,0,0,0,0,0,1,1,0.6947109169344637,-0.7145219103449696,0,1,1,0,0,1,0,0,0,0.6947109169344636,Permanencia
0,1,1,0,0,0.8812954700610349,1,0,0,0,1,1,0,1,0,0.017588658854125534,0.5516761133947964,1,0,0,1,0,1,0,0,0,0.0175886588541255,Permanencia
0,1,0,1,0,0.39289661541804394,1,1,1,0,0,0,0,0,0,-0.2861205892554378,0.04744655027445968,1,0,0,1,0,0,1,0,0,-0.28612058925543754,Permanencia
0,0,0,1,1,-0.787400616635851,1,1,0,0,0,0,0,0,1,-1.3184001101524239,-0.8587418873042856,0,0,0,0,1,1,0,0,0,-1.3184001101524232,Permanencia
0,0,0,0,0,1.369694324704026,1,1,0,0,0,0,0,0,1,-1.3134212700194803,-0.26276204063130254,0,0,0,0,1,0,1,0,0,-1.3134212700194798,Permanencia
0,0,0,1,0,1.2475946110432783,1,1,0,0,0,1,0,0,1,0.5470053263238017,1.1847310145514331,0,1,0,1,0,0,1,0,0,0.5470053263238015,Permanencia
0,1,0,0,0,1.573193847471939,1,1,1,1,1,1,0,1,0,0.5270899657920267,1.5125177246859114,1,0,0,0,1,1,0,0,0,0.5270899657920269,Permanencia
0,0,0,1,0,-0.7060008075286859,1,0,0,0,0,0,0,0,0,-1.4694249275183815,-0.8594917694294755,0,0,1,0,0,0,1,0,0,-1.4694249275183813,Permanencia
1,0,1,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,1,0.17359231635302705,-0.9745545649328784,0,1,1,0,0,0,0,1,0,0.17359231635302697,Abandono
0,0,0,0,0,-0.9095003302965988,1,0,0,0,0,0,0,0,1,-1.4445307268536631,-0.9071975058055269,0,0,1,0,0,0,0,1,0,-1.444530726853663,Permanencia
0,0,0,0,0,-1.2350995667252596,1,0,0,0,0,0,0,0,0,-1.4810422211619167,-0.9878539449766873,0,0,1,0,0,0,0,0,1,-1.4810422211619165,Permanencia
0,0,0,0,0,-0.7060008075286859,1,1,0,0,0,0,0,0,0,-1.316740496774776,-0.8425973662560796,0,0,0,0,1,1,0,0,0,-1.3167404967747756,Permanencia
0,0,0,1,0,0.8405955655074524,1,0,1,1,1,1,1,1,0,1.5195387656254635,1.5686706626486608,0,1,0,1,0,0,0,1,0,1.5195387656254633,Permanencia
1,1,0,0,0,-0.7467007120822685,0,0,0,0,1,0,1,1,1,-0.4636992206637618,-0.691010900184604,1,0,1,0,0,0,0,1,0,-0.4636992206637616,Abandono
0,0,0,1,1,0.10799728354296582,1,0,0,0,0,0,0,0,0,-1.4959787415607477,-0.6927532733578393,0,0,0,1,0,0,0,0,1,-1.4959787415607475,Permanencia
1,1,1,0,0,-0.7060008075286859,1,1,0,1,0,0,0,0,1,0.5138130587708439,-0.46847235185619013,0,1,1,0,0,0,0,1,0,0.5138130587708439,Abandono
0,0,1,0,0,0.4335965199716265,1,1,0,1,0,0,1,0,1,0.8473953476780692,0.6878899958998791,0,1,1,0,0,0,0,1,0,0.8473953476780692,Permanencia
0,0,0,1,1,1.6138937520255214,1,1,1,1,1,1,1,1,1,1.6855001033902524,2.710983748235731,0,1,0,0,1,0,0,1,0,1.6855001033902524,Permanencia
0,1,1,0,0,0.9219953746146176,1,1,1,1,1,1,1,1,1,1.71869237094321,1.8099783194634453,0,1,1,0,0,0,0,1,0,1.71869237094321,Permanencia
0,0,1,1,0,1.369694324704026,1,1,0,1,1,0,1,0,1,0.20346535715068872,1.0849305258313071,1,0,0,1,0,1,0,0,0,0.20346535715068872,Permanencia
1,0,1,0,0,-0.3804015711000252,1,0,0,1,0,0,1,1,1,0.9967605516663791,0.00631331017213145,0,1,1,0,0,0,0,1,0,0.996760551666379,Abandono
0,0,0,1,0,0.3114968063108788,1,1,0,1,0,0,0,0,0,-0.2695244554789589,0.04402796999785867,1,0,1,0,0,0,1,0,0,-0.26952445547895876,Permanencia
1,1,0,1,0,0.39289661541804394,1,1,0,1,1,1,0,1,1,1.1527642091652806,0.8199133606465477,0,1,1,0,0,0,0,1,0,1.1527642091652803,Abandono
1,0,1,0,0,-0.7060008075286859,1,0,0,1,0,0,0,0,1,0.3511709477613508,-0.4992616297022224,0,1,1,0,0,0,1,0,0,0.35117094776135077,Abandono
0,1,0,0,0,-0.4211014756536078,1,0,0,0,0,0,0,0,0,-1.4976383549383956,-0.8190422453824674,0,0,0,1,0,0,0,0,1,-1.4976383549383954,Permanencia
0,0,1,1,0,0.9626952791682001,1,1,0,0,0,1,0,0,1,0.4026189624684352,0.8806538127869293,0,1,1,0,0,1,0,0,0,0.40261896246843537,Permanencia
0,0,1,0,0,1.6138937520255214,1,1,1,1,1,1,0,1,1,1.4166427362112948,2.4126188838366445,0,1,0,0,1,1,0,0,0,1.4166427362112946,Permanencia
0,1,0,1,1,1.2068947064896955,1,1,0,0,0,0,0,0,1,-1.343294310817142,-0.3770087879396458,0,0,0,0,1,1,0,0,0,-1.3432943108171418,Permanencia
0,0,1,1,0,1.573193847471939,1,0,1,1,1,1,1,1,1,1.4929849515830975,2.481211042934897,0,1,0,0,1,1,0,0,0,1.4929849515830973,Permanencia
0,1,1,1,0,1.573193847471939,1,1,1,1,1,1,1,1,1,1.6705635829914212,2.5307694292673,0,1,0,0,1,1,0,0,0,1.6705635829914212,Permanencia
0,0,0,1,1,0.27079690175729615,1,0,0,0,1,0,1,0,1,-0.16164958593184625,0.027442341817188028,1,0,1,0,0,0,0,0,1,-0.16164958593184603,Permanencia
0,1,0,1,0,0.7184958518467046,1,1,1,0,1,0,1,1,1,1.3021294131535905,1.3021537332135218,0,1,0,1,0,0,0,1,0,1.3021294131535905,Permanencia
0,0,0,0,0,0.9219953746146176,1,1,1,0,1,0,0,0,1,0.6482417423603227,1.0192055630940748,0,1,0,1,0,0,1,0,0,0.6482417423603226,Permanencia
1,1,0,1,0,0.3114968063108788,0,0,1,1,1,0,0,0,1,-0.7425142681086069,-0.24827167132983888,1,0,0,1,0,0,0,1,0,-0.7425142681086067,Abandono
0,0,0,0,0,-1.0722999485109292,1,0,0,0,1,1,0,1,1,0.8142030801251114,-0.7905687799818746,0,1,1,0,0,0,0,1,0,0.8142030801251116,Permanencia
0,0,0,1,1,1.6138937520255214,1,0,1,1,1,0,0,1,0,0.13376159528947765,1.1508098760649017,1,0,0,0,1,0,1,0,0,0.13376159528947762,Permanencia
0,1,0,1,0,1.4917940383647736,0,0,1,0,1,1,1,1,0,-0.1483726789106632,0.7834999668615911,1,0,0,0,1,1,0,0,0,-0.14837267891066305,Permanencia
0,0,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,0,0.21176342403892817,-0.974047291730544,0,1,1,0,0,0,0,0,1,0.21176342403892814,Permanencia
0,1,1,1,0,1.2475946110432783,1,1,1,1,1,0,1,1,0,1.4531542305195482,2.078766950630777,0,1,0,0,1,0,1,0,0,1.453154230519548,Permanencia
1,1,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,1,0.2200614909271676,-0.9739370149474279,0,1,1,0,0,0,0,0,1,0.22006149092716754,Abandono
0,1,0,0,0,1.369694324704026,1,1,0,0,0,0,0,0,0,-1.3034635897535927,-0.25590282472147724,0,0,0,1,0,1,0,0,0,-1.3034635897535927,Permanencia
0,1,0,1,1,1.2475946110432783,1,0,0,0,0,0,0,0,0,-1.4992979683160437,-0.45596696465081743,0,0,0,0,1,0,0,0,1,-1.499297968316043,Permanencia
0,1,0,1,1,-0.8281005211894337,1,0,0,0,0,0,0,0,1,-1.4461903402313112,-0.8704091709579754,0,0,1,0,0,0,0,1,0,-1.4461903402313108,Permanencia
0,1,0,1,0,1.2068947064896955,0,0,1,1,0,1,0,0,1,-0.8669852714321984,0.029228825703669924,1,0,0,0,1,0,1,0,0,-0.8669852714321982,Permanencia
0,1,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,0,-1.4777229944066208,-0.9964996447729946,0,0,1,0,0,0,0,0,1,-1.4777229944066206,Permanencia
0,1,0,1,1,-0.9095003302965988,1,0,0,0,1,0,1,0,0,-0.150032292288311,-0.7568461397049524,1,0,1,0,0,0,0,0,1,-0.15003229228831078,Permanencia
0,1,1,0,0,0.677795947293122,1,1,1,1,1,1,0,1,0,0.5519841664567451,0.7858819453769003,1,0,0,0,1,0,1,0,0,0.5519841664567451,Permanencia
0,0,0,0,1,-0.4211014756536078,0,0,0,0,1,0,1,1,1,-0.5068491684826067,-0.5504521124247446,1,0,0,1,0,0,1,0,0,-0.5068491684826065,Permanencia
0,0,0,1,1,1.2068947064896955,1,0,1,0,1,0,0,0,0,-0.3309301504519308,0.5055363073389945,1,0,0,1,0,0,1,0,0,-0.33093015045193064,Permanencia
1,0,1,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,1,0.1935076768848015,-0.9742899006533995,0,1,1,0,0,0,0,1,0,0.1935076768848016,Abandono
1,0,0,1,0,-1.0722999485109292,1,0,0,0,0,0,0,0,0,-1.5009575816936913,-0.9408760353692026,0,0,1,0,0,1,0,0,0,-1.500957581693691,Abandono
0,1,1,0,0,0.8812954700610349,1,1,0,1,0,0,0,1,1,0.8407568941674776,1.1700421470403604,0,1,1,0,0,0,0,1,0,0.8407568941674775,Permanencia
1,0,0,0,0,-1.275799471278842,1,0,0,0,0,0,1,0,1,0.4955573116167173,-0.9702758257479712,0,1,1,0,0,0,0,1,0,0.4955573116167174,Abandono
1,0,1,0,0,-0.9502002348501813,1,1,0,0,0,0,0,1,1,0.6548801958709144,-0.6690658203444878,0,1,1,0,0,0,0,1,0,0.6548801958709143,Abandono
0,0,1,0,1,0.02659747443580066,1,1,0,1,1,0,1,1,1,1.3485985877277311,0.523048260497841,0,1,1,0,0,1,0,0,0,1.3485985877277307,Permanencia
0,1,0,0,0,1.2882945155968608,1,1,0,1,1,1,1,1,0,0.7245839577321255,1.479147970114961,1,0,0,0,1,0,1,0,0,0.7245839577321254,Permanencia
1,1,1,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,1,0.16363463608713982,-0.9746868970726177,0,1,1,0,0,0,0,1,0,0.16363463608713985,Abandono
1,0,1,0,0,-0.21760195288569487,1,1,0,0,0,0,0,1,1,0.6814340099132805,0.0035122798809809883,0,1,1,0,0,0,0,1,0,0.6814340099132806,Abandono
1,1,0,0,0,-0.6653009029751032,1,0,1,0,0,0,1,1,1,0.9801644178899002,-0.3511378546205943,0,1,1,0,0,0,0,1,0,0.9801644178899002,Abandono
0,1,0,0,1,-1.275799471278842,1,0,0,0,1,0,0,0,1,-0.49357226146142374,-0.9834208182954178,1,0,1,0,0,0,0,1,0,-0.4935722614614236,Permanencia
0,1,1,0,0,1.3289944201504433,1,0,0,1,1,0,1,1,1,1.141146915521745,1.860088089711429,0,1,1,0,0,1,0,0,0,1.141146915521745,Permanencia
0,0,1,0,0,1.573193847471939,1,1,1,1,0,1,1,0,1,1.1594026626758722,2.162290586162958,0,1,0,1,0,0,1,0,0,1.159402662675872,Permanencia
1,0,0,0,0,-0.9095003302965988,1,1,0,0,0,0,0,0,1,0.3329152006072241,-0.6526786903734262,0,1,1,0,0,0,0,1,0,0.33291520060722424,Abandono
1,0,0,0,0,-0.787400616635851,0,0,0,0,0,0,0,1,1,-0.9831582078675505,-0.8086321170563019,1,0,1,0,0,0,0,1,0,-0.9831582078675501,Abandono
0,0,0,1,1,-0.3397016665464426,1,0,0,0,0,0,0,0,1,-1.447849953608959,-0.7889807943050018,0,0,0,0,1,0,1,0,0,-1.4478499536089586,Permanencia
0,0,0,1,1,1.4103942292576086,0,0,1,0,0,1,0,0,0,-0.9632428473357758,0.11751641826646864,1,0,0,0,1,0,1,0,0,-0.9632428473357755,Permanencia
0,1,0,0,0,-0.7467007120822685,0,0,0,1,0,0,0,0,1,-1.1159272780793814,-0.8202773453533685,1,0,1,0,0,0,0,0,1,-1.1159272780793812,Permanencia
0,1,1,1,0,-0.3397016665464426,0,0,0,0,1,1,0,0,0,-1.0113716352875646,-0.6400850817415605,1,0,1,0,0,0,0,0,1,-1.0113716352875644,Permanencia
0,0,0,0,0,1.5324939429183564,1,1,1,1,1,0,1,1,1,1.5411137395348864,2.4076784839530405,0,1,0,0,1,0,0,0,1,1.5411137395348862,Permanencia
1,0,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,1,-1.4744037676513253,-0.996455534059748,0,0,1,0,0,0,0,0,1,-1.4744037676513246,Abandono
0,1,1,1,0,-0.9502002348501813,1,0,0,0,0,0,0,0,0,-1.489340288050156,-0.9246212375378804,0,0,0,1,0,0,1,0,0,-1.4893402880501558,Permanencia
0,1,0,0,0,-0.9095003302965988,1,0,0,0,0,0,0,0,0,-1.5009575816936913,-0.9057859629816402,0,0,0,1,0,0,0,0,1,-1.500957581693691,Permanencia
1,1,0,1,0,1.3289944201504433,1,1,1,1,1,0,0,0,0,0.8307992139015904,1.5396017026192408,0,1,0,1,0,0,0,1,0,0.8307992139015904,Abandono
1,1,1,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,0,-0.651235532337973,-0.9855160771746249,1,0,1,0,0,0,0,1,0,-0.6512355323379727,Abandono
0,0,0,0,0,-0.0955022392249471,1,1,1,0,1,0,1,1,1,0.4839400179731818,0.06520111235616168,1,0,0,1,0,0,1,0,0,0.4839400179731817,Permanencia
0,1,0,0,1,-0.787400616635851,1,0,0,0,0,0,0,0,0,-0.6877470266462266,-0.7145660210582161,1,0,1,0,0,0,0,0,1,-0.6877470266462264,Permanencia
1,1,0,0,0,-1.1536997576180943,1,1,0,0,0,0,0,0,1,0.31963829358604084,-0.8883622312492866,0,1,1,0,0,0,0,1,0,0.31963829358604084,Abandono
0,0,0,0,0,-0.8688004257430162,1,0,0,0,0,0,0,0,0,-1.4843614479172125,-0.9119173521228987,0,0,0,1,0,0,0,0,1,-1.4843614479172123,Permanencia
0,0,0,1,0,1.2068947064896955,1,1,1,1,1,1,1,1,0,1.634052088683168,2.03443568381808,0,1,0,0,1,0,0,0,1,1.6340520886831678,Permanencia
1,1,0,0,0,-1.2350995667252596,1,0,0,0,0,0,0,1,1,0.5138130587708439,-0.925525507159433,0,1,1,0,0,0,0,1,0,0.5138130587708439,Abandono
0,1,0,0,0,-0.9502002348501813,1,0,0,0,1,0,1,1,1,0.9735259643793086,-0.6473854047838504,0,1,1,0,0,0,0,1,0,0.9735259643793084,Permanencia
0,0,1,0,0,1.573193847471939,1,1,0,0,1,0,1,1,0,1.305448639908886,2.2647597730344953,0,1,0,0,1,1,0,0,0,1.305448639908886,Permanencia
0,1,0,1,0,1.0440950882753652,1,1,0,0,1,0,1,1,0,1.1826372499629423,1.5005637213961196,0,1,0,1,0,0,1,0,0,1.1826372499629423,Permanencia
0,1,0,0,0,1.6138937520255214,1,1,0,0,0,0,0,0,0,-1.3266981770406632,-0.22129797017962582,0,0,0,0,1,1,0,0,0,-1.326698177040663,Permanencia
0,0,0,0,0,-0.9095003302965988,1,0,0,0,0,0,0,0,0,-0.6462566922050295,-0.8163073811611866,1,0,1,0,0,0,0,0,1,-0.6462566922050292,Permanencia
0,0,0,0,0,-0.5432011893143556,1,0,0,0,0,0,0,1,1,-0.282801362500142,-0.5231034702119365,1,0,1,0,0,0,0,1,0,-0.2828013625001417,Permanencia
0,1,0,1,1,1.084794992828948,1,0,0,1,1,1,1,1,0,0.39929973571313965,0.9980544760923947,1,0,0,1,0,0,1,0,0,0.3992997357131395,Permanencia
0,1,0,0,0,0.8812954700610349,1,0,1,1,0,1,1,0,1,0.17193270297537924,0.7075413186511792,1,0,1,0,0,0,0,0,1,0.17193270297537924,Permanencia
